date,adjusted_close
2025-01-02,94.0222
2025-01-03,94.0543
2025-01-06,94.0962
2025-01-07,94.1479
2025-01-08,94.2093
2025-01-09,94.2802
2025-01-10,94.3603
2025-01-13,94.4496
2025-01-14,94.5477
2025-01-15,94.6545
2025-01-16,94.7695
2025-01-17,94.8925
2025-01-20,95.0231
2025-01-21,95.1609
2025-01-22,95.3055
2025-01-23,95.4566
2025-01-24,95.6136
2025-01-27,95.7760
2025-01-28,95.9435
2025-01-29,96.1154
2025-01-30,96.2912
2025-01-31,96.4705
2025-02-03,96.6526
2025-02-04,96.8369
2025-02-05,97.0229
2025-02-06,97.2101
2025-02-07,97.3976
2025-02-10,97.5851
2025-02-11,97.7718
2025-02-12,97.9572
2025-02-13,98.1407
2025-02-14,98.3216
2025-02-17,98.4994
2025-02-18,98.6734
2025-02-19,98.8431
2025-02-20,99.0079
2025-02-21,99.1673
2025-02-24,99.3207
2025-02-25,99.4676
2025-02-26,99.6076
2025-02-27,99.7401
2025-02-28,99.8647
2025-03-03,99.9810
2025-03-04,100.0885
2025-03-05,100.1870
2025-03-06,100.2762
2025-03-07,100.3556
2025-03-10,100.4252
2025-03-11,100.4846
2025-03-12,100.5337
2025-03-13,100.5723
2025-03-14,100.6003
2025-03-17,100.6177
2025-03-18,100.6245
2025-03-19,100.6206
2025-03-20,100.6062
2025-03-21,100.5813
2025-03-24,100.5460
2025-03-25,100.5006
2025-03-26,100.4453
2025-03-27,100.3802
2025-03-28,100.3058
2025-03-31,100.2223
2025-04-01,100.1300
2025-04-02,100.0294
2025-04-03,99.9209
2025-04-04,99.8050
2025-04-07,99.6820
2025-04-08,99.5525
2025-04-09,99.4170
2025-04-10,99.2761
2025-04-11,99.1302
2025-04-14,98.9801
2025-04-15,98.8261
2025-04-16,98.6691
2025-04-17,98.5095
2025-04-18,98.3479
2025-04-21,98.1850
2025-04-22,98.0215
2025-04-23,97.8578
2025-04-24,97.6946
2025-04-25,97.5325
2025-04-28,97.3722
2025-04-29,97.2141
2025-04-30,97.0590
2025-05-01,96.9072
2025-05-02,96.7595
2025-05-05,96.6164
2025-05-06,96.4783
2025-05-07,96.3457
2025-05-08,96.2192
2025-05-09,96.0992
2025-05-12,95.9861
2025-05-13,95.8803
2025-05-14,95.7822
2025-05-15,95.6923
2025-05-16,93.8882
2025-05-19,93.8167
2025-05-20,93.7540
2025-05-21,93.7003
2025-05-22,93.6559
2025-05-23,93.6210
2025-05-26,93.5957
2025-05-27,93.5801
2025-05-28,93.5743
2025-05-29,93.5784
2025-05-30,93.5924
2025-06-02,93.6163
2025-06-03,93.6501
2025-06-04,93.6937
2025-06-05,93.7470
2025-06-06,93.8098
2025-06-09,93.8821
2025-06-10,93.9637
2025-06-11,94.0542
2025-06-12,94.1535
2025-06-13,94.2613
2025-06-16,94.3774
2025-06-17,94.5012
2025-06-18,94.6326
2025-06-19,94.7711
2025-06-20,94.9164
2025-06-23,95.0679
2025-06-24,95.2252
2025-06-25,95.3880
2025-06-26,95.5555
2025-06-27,95.7275
2025-06-30,95.9032
2025-07-01,96.0823
2025-07-02,96.2640
2025-07-03,96.4479
2025-07-04,96.6334
2025-07-07,96.8198
2025-07-08,97.0066
2025-07-09,97.1931
2025-07-10,97.3789
2025-07-11,97.5631
2025-07-14,97.7454
2025-07-15,97.9249
2025-07-16,98.1013
2025-07-17,98.2738
2025-07-18,98.4419
2025-07-21,98.6050
2025-07-22,98.7626
2025-07-23,98.9142
2025-07-24,99.0592
2025-07-25,99.1972
2025-07-28,99.3277
2025-07-29,99.4503
2025-07-30,99.5644
2025-07-31,99.6699
2025-08-01,99.7663
2025-08-04,99.8533
2025-08-05,99.9306
2025-08-06,99.9979
2025-08-07,100.0552
2025-08-08,100.1021
2025-08-11,100.1386
2025-08-12,100.1645
2025-08-13,100.1799
2025-08-14,100.1847
2025-08-15,100.1789
2025-08-18,100.1625
2025-08-19,100.1358
2025-08-20,100.0988
2025-08-21,100.0518
2025-08-22,99.9949
2025-08-25,99.9283
2025-08-26,99.8525
2025-08-27,99.7677
2025-08-28,99.6743
2025-08-29,99.5727
2025-09-01,99.4632
2025-09-02,99.3464
2025-09-03,99.2227
2025-09-04,99.0926
2025-09-05,98.9567
2025-09-08,98.8154
2025-09-09,98.6694
2025-09-10,98.5191
2025-09-11,98.3653
2025-09-12,98.2084
2025-09-15,98.0491
2025-09-16,97.8879
2025-09-17,97.7256
2025-09-18,97.5626
2025-09-19,97.3997
2025-09-22,97.2374
2025-09-23,95.3260
2025-09-24,95.1697
2025-09-25,95.0156
2025-09-26,94.8645
2025-09-29,94.7169
2025-09-30,94.5733
2025-10-01,94.4342
2025-10-02,94.3001
2025-10-03,94.1716
2025-10-06,94.0490
2025-10-07,93.9329
2025-10-08,93.8236
2025-10-09,93.7216
2025-10-10,93.6272
2025-10-13,93.5407
2025-10-14,93.4625
2025-10-15,93.3929
2025-10-16,93.3321
2025-10-17,93.2804
2025-10-20,93.2380
2025-10-21,93.2049
2025-10-22,93.1815
2025-10-23,93.1678
2025-10-24,93.1639
2025-10-27,93.1698
2025-10-28,93.1856
2025-10-29,93.2112
2025-10-30,93.2467
2025-10-31,93.2919
2025-11-03,93.3467
2025-11-04,93.4110
